Unnamed: 0,Unnamed: 1,Subj1:LFHD_X,Subj1:LFHD_Y,Subj1:LFHD_Z,Subj1:RFHD_X,Subj1:RFHD_Y,Subj1:RFHD_Z,Subj1:LBHD_X,Subj1:LBHD_Y,Subj1:LBHD_Z,Subj1:RBHD_X,Subj1:RBHD_Y,Subj1:RBHD_Z,Subj1:C7_X,Subj1:C7_Y,Subj1:C7_Z,Subj1:T10_X,Subj1:T10_Y,Subj1:T10_Z,Subj1:CLAV_X,Subj1:CLAV_Y,Subj1:CLAV_Z,Subj1:STRN_X,Subj1:STRN_Y,Subj1:STRN_Z,Subj1:RBAK_X,Subj1:RBAK_Y,Subj1:RBAK_Z,Subj1:T12_X,Subj1:T12_Y,Subj1:T12_Z,Subj1:S1_X,Subj1:S1_Y,Subj1:S1_Z,Subj1:LSHO_X,Subj1:LSHO_Y,Subj1:LSHO_Z,Subj1:LUPA_X,Subj1:LUPA_Y,Subj1:LUPA_Z,Subj1:LELB_X,Subj1:LELB_Y,Subj1:LELB_Z,Subj1:LFRM_X,Subj1:LFRM_Y,Subj1:LFRM_Z,Subj1:LWRA_X,Subj1:LWRA_Y,Subj1:LWRA_Z,Subj1:LWRB_X,Subj1:LWRB_Y,Subj1:LWRB_Z,Subj1:LFIN_X,Subj1:LFIN_Y,Subj1:LFIN_Z,Subj1:RSHO_X,Subj1:RSHO_Y,Subj1:RSHO_Z,Subj1:RUPA_X,Subj1:RUPA_Y,Subj1:RUPA_Z,Subj1:RELB_X,Subj1:RELB_Y,Subj1:RELB_Z,Subj1:RFRM_X,Subj1:RFRM_Y,Subj1:RFRM_Z,Subj1:RWRA_X,Subj1:RWRA_Y,Subj1:RWRA_Z,Subj1:RWRB_X,Subj1:RWRB_Y,Subj1:RWRB_Z,Subj1:RFIN_X,Subj1:RFIN_Y,Subj1:RFIN_Z,Subj1:LASI_X,Subj1:LASI_Y,Subj1:LASI_Z,Subj1:RASI_X,Subj1:RASI_Y,Subj1:RASI_Z,Subj1:LPSI_X,Subj1:LPSI_Y,Subj1:LPSI_Z,Subj1:RPSI_X,Subj1:RPSI_Y,Subj1:RPSI_Z,Subj1:LTHI_X,Subj1:LTHI_Y,Subj1:LTHI_Z,Subj1:LKNE_X,Subj1:LKNE_Y,Subj1:LKNE_Z,Subj1:LTIB_X,Subj1:LTIB_Y,Subj1:LTIB_Z,Subj1:LANK_X,Subj1:LANK_Y,Subj1:LANK_Z,Subj1:LHEE_X,Subj1:LHEE_Y,Subj1:LHEE_Z,Subj1:LTOE_X,Subj1:LTOE_Y,Subj1:LTOE_Z,Subj1:RTHI_X,Subj1:RTHI_Y,Subj1:RTHI_Z,Subj1:RKNE_X,Subj1:RKNE_Y,Subj1:RKNE_Z,Subj1:RTIB_X,Subj1:RTIB_Y,Subj1:RTIB_Z,Subj1:RANK_X,Subj1:RANK_Y,Subj1:RANK_Z,Subj1:RHEE_X,Subj1:RHEE_Y,Subj1:RHEE_Z,Subj1:RTOE_X,Subj1:RTOE_Y,Subj1:RTOE_Z
1202,0,353.616119,208.153030,1694.106567,519.836609,216.863205,1677.924072,363.429016,85.539154,1699.981689,502.147430,66.333206,1684.831421,420.225891,38.195183,1524.196777,398.977051,24.717899,1164.937988,419.475769,180.280334,1426.858521,411.567627,223.830231,1261.399048,528.110291,-25.463621,1345.808594,401.226257,38.339535,1125.201416,406.966888,51.407990,1025.985962,261.119781,97.479568,1509.022827,163.605759,122.001251,1357.301270,143.075256,109.858894,1144.665039,170.563232,247.125839,1014.334778,229.541122,284.688843,956.290100,172.891220,234.541992,922.925354,196.641953,332.237885,878.440918,583.833862,114.762352,1484.357910,661.628601,146.070038,1241.853516,652.231018,169.756958,1115.510254,641.284058,253.221298,1057.825928,571.350342,386.550568,986.412720,541.578552,317.457062,945.959778,577.639893,404.185547,894.358398,298.249725,231.035233,979.763733,546.788330,211.766769,977.749390,335.805298,50.780804,1022.914063,466.435913,41.535240,1032.324585,224.903229,184.178879,672.322144,236.633102,149.587662,497.887817,239.088715,57.320858,195.884995,254.420166,40.848667,73.989395,317.912720,-9.349196,61.925358,265.468811,205.889954,29.808323,615.273804,174.735260,814.372314,632.086487,137.047958,503.347931,653.802246,84.967644,371.317047,640.823914,57.878952,73.667007,577.954163,10.790220,48.843933,598.918518,228.180084,34.045654
1203,0,354.738220,207.963547,1693.897461,520.260376,216.834412,1677.872803,363.813141,85.558205,1700.029175,502.480499,66.048157,1684.964966,420.481903,37.916451,1524.331787,399.324493,24.825645,1164.914063,419.827759,180.137482,1426.859497,411.960938,224.148605,1261.426025,528.288269,-25.598282,1345.706543,401.585785,38.509796,1125.150391,407.400085,51.609440,1025.970337,261.390167,97.655624,1509.059204,163.959885,122.317871,1357.282104,143.519989,110.344536,1144.530273,171.472366,247.975143,1014.826294,230.521729,286.075714,957.298706,174.627563,235.566696,923.214600,197.893539,333.460449,879.165955,584.196655,114.373428,1484.349365,661.885742,145.912460,1241.848633,652.405884,169.722885,1115.432129,641.456909,253.250153,1057.874878,571.352600,386.471436,986.543457,541.924194,318.015961,946.500610,577.815918,404.389587,894.526428,298.774597,231.275085,979.696167,547.407837,211.812668,977.858276,336.252258,50.971764,1022.917969,466.840759,41.021736,1032.583862,225.238617,184.468445,672.343262,237.208817,149.904175,497.563782,239.096512,57.457130,195.997635,254.459000,40.821423,74.026451,317.990326,-9.308504,61.896458,265.208191,205.834366,29.927366,615.591187,174.670654,814.339722,632.437561,137.129562,503.357574,653.961304,85.057579,371.299133,640.856506,57.840775,73.629585,578.031494,11.136788,48.636070,598.879822,228.189850,34.037056
1204,0,355.231293,207.954575,1693.820068,520.629822,216.814590,1677.904175,364.158051,85.552017,1700.017578,502.864716,66.098473,1684.804565,420.750092,37.921612,1524.236694,399.641022,24.952080,1164.833618,420.193298,180.086060,1426.856079,412.422821,224.048248,1261.444702,528.455200,-25.691965,1345.562622,401.944611,38.588097,1125.131958,407.820618,51.798836,1025.939941,261.707611,97.751549,1509.013916,164.296234,122.674347,1357.255859,143.925217,110.865639,1144.433105,172.363846,248.574478,1015.120178,231.337814,287.460968,958.210022,176.417999,236.442780,923.452576,199.112305,334.654938,879.848877,584.538452,114.005592,1484.202515,662.146545,145.704849,1241.642212,653.190369,169.776978,1115.383179,641.544312,253.284760,1057.937378,571.533264,386.687378,986.823486,542.006470,317.769897,946.643677,577.961609,404.781921,894.851135,299.381226,231.533249,979.640625,547.954468,211.746536,977.916077,336.664703,51.204636,1022.900818,467.202179,41.068596,1032.580933,225.776352,184.601013,672.331604,237.315918,150.118301,497.653656,239.236572,57.537971,196.052551,254.465546,40.792217,74.154724,318.005493,-9.298560,61.855000,265.183990,205.795990,29.907902,616.131897,174.693268,814.356445,631.750732,135.559280,501.928802,654.140381,85.161980,371.192322,640.870789,57.850864,73.568649,578.052307,11.158106,48.638649,598.880859,228.201233,34.049488
1205,0,355.669952,207.916611,1693.760742,521.478760,216.908005,1677.724609,364.518951,85.474564,1700.048828,503.270264,65.834045,1684.906128,420.944977,38.134487,1524.074341,399.946075,25.076334,1164.746582,420.558563,180.018982,1426.893311,412.932587,224.293167,1261.529541,528.618896,-25.773438,1345.428589,402.298492,38.778915,1125.028320,408.234283,51.962402,1025.921875,262.045135,97.813911,1508.968506,164.678192,122.942039,1357.204956,144.347183,111.337921,1144.290649,173.345795,249.211655,1015.414612,232.329346,288.897583,959.485779,178.293762,237.220169,923.651001,200.303467,335.677338,880.449158,584.883545,113.760269,1484.186523,662.420959,145.653961,1241.687500,652.502380,169.779053,1115.388428,641.752319,253.402649,1058.010376,572.172180,386.851532,986.902771,542.210083,318.134460,947.087036,578.004028,404.974335,895.164734,299.927338,231.815536,979.630005,548.781067,212.163925,977.665833,337.118042,51.429661,1022.859436,467.667419,41.210526,1032.552490,226.181351,184.847794,672.365662,237.567673,150.313370,497.622803,239.881897,57.805485,195.858765,254.511185,40.866009,74.096237,318.028870,-9.294399,61.894211,265.357330,205.909622,29.964714,616.874939,174.859711,814.395142,632.129272,135.671814,501.903473,654.320618,85.322273,371.102325,640.907471,57.872505,73.631210,577.975037,10.695507,48.954964,598.843811,228.142792,34.012779
1206,0,355.987518,207.931198,1693.710938,521.523987,216.660980,1677.734009,364.914063,85.125641,1700.156494,503.602386,65.700569,1684.907715,421.251556,37.645500,1524.146240,400.342712,25.151234,1164.633911,421.014740,179.888870,1426.877319,413.401917,224.128693,1261.627930,528.799133,-25.906046,1345.250000,402.743439,38.877224,1124.944092,408.711884,52.088207,1025.906006,262.402618,97.786110,1508.899292,165.075897,123.217987,1357.138306,144.809341,111.757660,1144.180664,174.165802,249.980469,1015.740540,233.200531,290.248444,960.534119,180.194672,238.031174,923.915710,201.426437,336.667816,880.996155,585.253296,113.354103,1484.131226,662.677795,145.472595,1241.568359,653.192261,169.891586,1115.363281,641.904846,253.562775,1058.112915,572.349121,387.089203,987.160889,542.191833,318.461273,947.145691,578.444519,405.589355,895.570068,300.592957,232.036987,979.527222,550.602722,212.957352,977.867737,337.571045,51.619961,1022.806152,468.084137,41.820580,1032.361694,226.636734,184.985260,672.389282,238.147751,150.457886,497.554199,240.021835,57.764278,195.960495,254.529648,40.821201,74.183594,318.110992,-9.296772,61.884369,265.321625,205.954697,30.001244,617.212402,174.796417,814.370728,633.781982,137.829193,503.463562,654.467285,85.220596,371.154510,641.239136,58.009506,73.770447,578.111023,10.752205,48.850388,598.846802,228.188110,33.957310
1207,0,356.393738,207.866699,1693.593750,522.006226,216.505920,1677.496338,365.179321,85.438614,1700.018433,503.895630,65.660065,1685.014526,421.529541,37.552418,1524.004395,400.710052,25.290068,1164.501343,421.484344,179.735153,1426.897705,413.687073,224.264832,1261.638062,529.012878,-26.043262,1345.059326,403.104828,39.043507,1124.824585,409.150177,52.229164,1025.874268,262.715454,97.831383,1508.867920,165.563766,123.459457,1357.127930,145.177765,112.238670,1144.069702,175.020737,250.595184,1016.030334,233.704987,291.649384,961.618774,182.208832,238.706924,924.068298,202.460480,337.585571,881.532959,585.604553,113.033066,1484.114502,662.950684,145.608887,1241.622192,653.510010,169.882355,1115.346191,642.028137,253.800217,1058.219971,572.473877,387.404633,987.455750,542.208130,318.836823,947.583618,578.556763,405.735352,895.775330,301.143127,232.304337,979.470337,549.704407,211.956100,977.956055,338.002045,51.878689,1022.788635,468.543915,41.906551,1032.420166,227.092316,185.152405,672.377991,238.387741,150.587616,497.581085,239.782227,57.524780,196.152756,254.590027,40.814171,74.255226,318.125458,-9.269427,61.932644,265.219086,205.854462,29.851475,617.939392,174.879852,814.436157,634.132751,138.062668,503.518524,655.146179,85.541107,371.220856,641.085693,57.818279,73.594368,578.134521,10.797609,48.819241,598.886414,228.170959,34.034046
1208,0,356.016815,208.081161,1693.782837,522.417480,216.508926,1677.375000,365.550354,85.378746,1700.087891,504.209747,65.689659,1685.062134,421.769745,37.535431,1523.960205,401.097382,25.374418,1164.395630,421.828552,179.589508,1426.897461,414.223145,224.150024,1261.671021,529.200012,-26.216501,1344.844971,403.490570,39.121826,1124.757690,409.577911,52.396942,1025.861328,263.012787,97.823936,1508.818848,165.914307,123.732040,1357.123657,145.592682,112.695602,1143.932007,175.694931,251.240219,1016.346191,234.513977,293.070648,962.594360,184.224075,239.385132,924.346802,203.438477,338.455231,882.047791,585.928528,112.759041,1484.111572,663.199219,145.482468,1241.560425,652.910034,170.933487,1115.228149,642.196106,254.143570,1058.401611,572.442932,388.249084,988.241882,542.245911,319.041077,948.088013,578.818359,406.254608,896.312622,301.638916,232.576263,979.472107,550.459106,212.361176,977.801392,338.412048,52.179111,1022.674438,469.009949,41.505306,1032.606567,227.506546,185.289841,672.385193,238.903900,150.651093,497.455353,240.313751,57.894527,195.967743,254.615906,40.797661,74.243591,318.138947,-9.301390,61.972458,265.373749,205.928436,29.897848,618.196655,174.817307,814.372375,634.343140,138.166794,503.457977,655.300781,85.674446,371.151733,641.220520,57.933197,73.723373,578.240356,11.077395,48.657608,598.865234,228.211029,33.941292
1209,0,356.388123,207.988235,1693.671753,522.732971,216.465851,1677.254028,365.910645,85.088455,1700.181274,504.535187,65.538910,1685.076416,422.032288,37.352459,1523.807251,401.440308,25.446430,1164.330933,422.207275,179.455734,1426.928345,414.581512,224.332535,1261.729492,529.422729,-26.289783,1344.716431,403.847321,39.263584,1124.677979,410.015442,52.630711,1025.834839,263.293091,97.842545,1508.779175,166.240875,123.981316,1357.095459,145.987747,113.078621,1143.787598,176.383652,251.820892,1016.590820,234.972946,294.476776,963.663452,186.440384,240.142456,924.645691,204.357529,339.346832,882.551086,586.234558,112.510811,1484.057617,663.311584,145.522812,1241.625244,653.492188,170.554153,1115.371948,642.237122,254.504837,1058.538574,572.717590,388.165710,988.101929,541.977417,319.841827,948.211609,577.121826,405.427032,895.992554,302.107300,232.879959,979.408508,550.802979,212.214920,978.041809,338.802155,52.376953,1022.638794,469.423370,42.170052,1032.457764,227.852783,185.425049,672.378906,238.967545,150.695053,497.586975,240.018341,57.719006,196.214111,254.658966,40.851753,74.315636,318.205231,-9.201784,61.921696,265.447601,205.943588,29.868765,618.943542,175.139771,814.487732,634.515198,138.114182,503.283569,655.357605,86.201508,370.839691,641.288208,57.965652,73.722115,578.225220,10.761543,48.847107,598.824890,228.149094,34.000484
1210,0,357.478058,207.879242,1693.330688,522.665955,216.920929,1677.170776,366.186798,85.081894,1700.104248,504.859161,65.372261,1685.100464,422.286835,37.184929,1523.800659,401.792511,25.526844,1164.211182,422.520813,179.328201,1426.916016,415.021240,224.152008,1261.859253,529.677979,-26.529657,1344.526733,404.210205,39.443996,1124.523682,410.463623,52.824417,1025.784302,263.637726,97.776848,1508.695435,166.629898,124.159416,1357.036621,146.403610,113.468002,1143.625122,177.285339,252.331192,1016.952759,235.823944,295.855408,964.659302,188.204102,240.785507,924.874268,205.321198,340.133392,883.002808,586.579285,112.156685,1484.081055,663.596558,145.608490,1241.632690,654.596252,170.818756,1115.513062,642.401917,254.906143,1058.729736,572.500549,388.720398,988.679260,541.731445,320.486542,948.500732,578.120972,406.820679,896.949890,302.685120,233.146088,979.365051,551.380371,212.268066,978.041382,339.257324,52.607876,1022.572876,469.896088,42.269955,1032.409302,228.767700,185.387772,672.173706,239.311829,150.779251,497.530212,240.195938,57.741558,196.253174,254.726105,40.813938,74.301346,318.391998,-9.219860,61.879368,265.445557,205.925842,29.884533,619.205994,175.016403,814.462524,634.678467,138.178528,503.219238,655.603516,86.406891,370.739685,641.341125,57.977272,73.724945,578.204712,10.595672,48.969944,598.833008,228.196945,33.982906
1211,0,357.732605,207.836182,1693.189697,523.402832,216.303421,1677.016235,366.520782,85.026253,1700.108154,505.136261,65.433784,1685.112793,422.532715,37.057598,1523.743286,402.126678,25.616505,1164.043457,422.918671,179.183456,1426.902466,415.470795,224.126465,1261.885254,529.937500,-26.700266,1344.369263,404.620178,39.580952,1124.392090,410.905090,53.037575,1025.793579,263.977234,97.717506,1508.602417,167.048553,124.283241,1356.922852,147.102600,113.840393,1143.581299,177.850174,252.934158,1017.171021,236.291687,297.180695,965.635254,189.984848,241.354996,925.133484,206.337708,340.884552,883.492615,586.865601,111.675949,1484.026611,663.827759,145.803726,1241.482910,654.846863,171.119766,1115.566406,642.454712,255.352371,1058.878906,573.034668,389.135895,988.747375,541.596680,320.977875,948.792297,578.202576,407.292267,897.235168,303.277679,233.335587,979.231079,551.825562,212.419571,978.009766,339.650757,52.843449,1022.563477,470.330902,42.430443,1032.425293,228.779892,185.569946,672.321594,239.576447,150.798630,497.642639,240.364136,57.731945,196.332428,254.799637,40.840389,74.331329,318.460449,-9.103320,61.822769,265.485596,206.004425,29.886560,619.697021,175.205582,814.463257,634.145752,136.765381,501.832062,655.905029,86.584938,370.614075,641.277649,57.941124,73.368164,578.342407,10.704629,48.862019,598.851929,228.185974,34.002171
1212,0,358.101379,207.900726,1692.838013,523.757141,216.142273,1676.815918,366.787048,85.041733,1700.133057,505.330994,65.568314,1685.026978,422.780853,36.957012,1523.654785,402.496582,25.702427,1163.896729,423.345276,178.986267,1426.884521,415.922241,224.257446,1261.888428,530.179504,-26.803541,1344.229004,405.017151,39.721588,1124.264282,411.370361,53.198269,1025.795532,264.278687,97.618446,1508.505981,167.417404,124.419655,1356.857544,147.338867,114.256477,1143.348999,178.571716,253.533752,1017.439270,236.683975,298.633057,966.689148,192.485992,241.987488,925.350159,207.033005,341.608307,883.879272,587.147095,111.377144,1484.000366,664.008606,145.779831,1241.449219,654.367432,171.516479,1115.551636,642.690369,255.845993,1059.052368,573.095764,389.609497,989.112976,541.744202,321.255371,949.066956,578.281494,407.799957,897.477051,303.802734,233.575500,979.091187,552.282776,212.492767,978.037109,340.078064,53.029343,1022.575745,470.813507,42.591370,1032.424683,229.127655,185.666168,672.355408,239.580475,150.694809,497.971558,240.477234,57.623875,196.393967,254.790878,41.104836,74.297485,318.386780,-9.208585,61.887817,265.453033,205.958710,29.854424,620.437805,175.394516,814.388306,634.554077,137.092865,501.743317,656.108215,86.739441,370.470673,641.366089,57.846943,73.364326,578.288818,10.628708,48.943188,598.857544,228.155807,33.995499
1213,0,358.359436,207.900894,1692.796021,524.092468,216.054855,1676.681030,367.027466,85.274185,1699.983887,505.644257,65.339638,1685.044922,423.051392,36.855942,1523.448120,402.915039,25.781357,1163.780273,423.684692,178.862579,1426.855713,416.062744,224.714554,1261.940063,530.474304,-26.980789,1344.062256,405.417328,39.804043,1124.167725,411.779510,53.393696,1025.772827,264.635406,97.486496,1508.354736,167.791428,124.551270,1356.802368,147.753082,114.554260,1143.167358,179.104630,254.041855,1017.679077,236.956619,300.167023,967.696167,195.208115,242.605789,925.683960,207.813660,342.291016,884.262451,587.444458,111.242554,1484.019897,664.195923,146.077835,1241.427979,654.466431,171.979752,1115.563354,642.680054,256.264618,1059.156860,573.427795,390.048706,989.355408,541.597534,322.078491,949.385071,578.275513,408.368378,897.896851,304.341187,233.861633,979.088257,552.812378,212.639648,978.045898,340.483978,53.228840,1022.567627,471.290436,42.724468,1032.455566,229.420761,185.747665,672.429565,240.081406,150.635620,497.930695,240.578323,57.584602,196.460403,254.852203,40.879841,74.408295,318.550964,-9.118773,61.841381,265.391602,205.870438,29.707081,620.606262,175.445877,814.409119,635.887268,139.101868,503.007233,655.941589,86.772934,370.396179,641.319885,57.779381,73.407120,578.357605,10.615585,48.908958,598.841492,228.162842,34.002125
1214,0,358.789124,207.868454,1692.610474,524.357971,216.072205,1676.610107,367.309906,85.366951,1699.900391,505.832733,65.364212,1685.023193,423.120605,37.159840,1523.203491,403.278046,25.833284,1163.652344,424.015167,178.828812,1426.879028,416.763092,224.047104,1261.843872,530.742737,-27.040163,1343.917603,405.799011,39.984055,1124.021240,412.172577,53.622906,1025.711792,264.850464,97.382179,1508.305298,167.905319,124.748474,1356.852173,148.143677,114.985794,1142.914795,179.729797,254.514755,1017.835510,237.279770,301.666748,968.872314,197.479462,243.115860,925.864929,208.748749,342.840210,884.256348,587.711670,110.767685,1483.979614,664.391052,146.190460,1241.367554,653.810974,172.463913,1115.577881,642.687805,256.617737,1059.297729,573.356934,390.748383,989.891846,541.117188,322.819153,949.470886,578.244263,408.736237,898.160400,304.767914,234.170151,979.041748,553.410583,212.989792,978.120300,340.866852,53.514885,1022.528381,471.674225,42.898006,1032.394043,229.814590,185.813522,672.437622,240.570099,150.830154,497.657745,240.696136,57.648632,196.547913,254.886566,40.902325,74.435875,318.444305,-9.209581,61.897816,265.190887,205.833160,29.917486,621.367859,175.979126,814.268372,636.095032,139.215881,502.995728,656.508667,86.424751,370.684937,641.555054,58.084644,73.504341,578.409119,10.947636,48.704945,598.817627,228.138184,34.067577
1215,0,359.020721,207.902618,1692.506226,524.611816,216.017975,1676.486328,367.612518,85.079094,1699.988037,506.196136,65.345963,1685.183228,423.410522,36.854450,1523.087280,403.661102,25.907196,1163.484253,424.378082,178.736496,1426.880371,416.819336,224.427872,1261.927490,531.097717,-27.136017,1343.750732,406.246429,40.039726,1123.887573,412.668610,53.767773,1025.667114,265.135162,97.266716,1508.186523,168.240921,124.847054,1356.649414,148.552231,115.288467,1142.695068,180.369568,254.929153,1017.975586,237.715164,303.002686,969.885010,199.404114,243.775818,926.224121,209.191132,343.307709,884.691650,588.033569,110.626015,1483.881104,664.573486,146.454208,1241.410156,653.812500,172.779266,1115.564331,642.690125,256.876221,1059.369507,573.637085,391.148865,990.139709,541.531250,323.117767,950.487671,578.397095,409.150085,898.536072,305.281189,234.380661,979.013977,553.870422,213.073776,978.137939,341.324829,53.760475,1022.454285,472.099823,43.137627,1032.345337,230.110565,185.892426,672.482788,240.936768,150.763351,497.635681,240.724960,57.606194,196.573898,254.935745,40.849911,74.458244,318.488434,-9.156525,61.819000,265.260345,205.832886,29.883793,621.573914,175.881180,814.355103,636.191833,139.244095,502.955444,656.739929,86.553322,370.583282,641.854980,58.283501,73.612381,578.461548,10.588834,48.928844,598.817078,228.163254,34.040554
1216,0,359.138062,207.950256,1692.321899,524.867920,215.967590,1676.320435,367.776306,85.391075,1699.875122,506.452911,65.096283,1685.177856,423.762939,36.217171,1523.227661,404.092133,25.935989,1163.340210,424.717865,178.404068,1426.770752,417.111969,224.002930,1262.036255,531.403809,-27.164804,1343.565430,406.698090,40.163803,1123.737671,413.118225,53.958839,1025.625732,265.385010,97.133911,1508.028687,168.568024,124.865883,1356.545898,148.926834,115.578712,1142.469238,181.039688,255.338608,1018.106567,238.121933,304.153442,970.799988,201.830200,244.369629,926.546509,210.332214,343.675659,884.658569,588.343506,110.476143,1483.877197,664.796204,146.519012,1241.425293,653.831848,173.120956,1115.549072,642.726074,257.252502,1059.426392,573.968506,391.221039,990.186829,541.251587,323.889221,950.685242,578.371399,409.483917,898.693909,305.798187,234.606079,979.001038,554.376648,213.261658,978.134888,341.728760,53.895393,1022.460083,472.519012,43.316856,1032.252441,230.498779,185.904037,672.517090,241.106644,150.819351,497.725800,240.861801,57.571072,196.629333,254.964890,40.880692,74.448303,318.506470,-9.136993,61.856277,265.478210,205.907242,29.862316,622.311829,176.346024,814.214722,633.953003,136.731995,501.524628,657.632141,86.774879,370.635223,641.947937,58.358692,73.532555,578.516357,10.890006,48.705219,598.855408,228.089920,33.981693
1217,0,359.422607,207.930588,1692.133545,525.112244,216.086746,1676.162354,368.104340,85.402306,1699.712769,506.707062,65.078819,1685.218628,424.007751,35.890926,1523.178101,404.545319,25.966890,1163.170898,424.972809,178.070602,1426.695190,417.825134,223.412567,1261.704956,531.767517,-27.290844,1343.432861,407.142090,40.213829,1123.618408,413.545166,54.137768,1025.595825,265.652039,96.947426,1507.914429,168.817886,124.955429,1356.445313,149.509033,115.817833,1142.286377,181.677658,255.760010,1018.243408,238.577026,305.891449,971.878296,204.166779,244.973480,926.892456,211.041168,344.148682,884.980408,588.659424,110.422577,1483.705078,664.934021,146.734146,1241.356201,653.822693,173.378433,1115.569458,642.672119,257.723755,1059.567749,574.068115,392.324615,990.853210,541.195007,324.411774,951.011292,578.421875,410.006592,898.942688,306.338959,234.809875,978.890747,554.808655,213.485504,978.108459,342.110687,54.155201,1022.380493,472.991791,43.388420,1032.243286,230.873245,185.905060,672.505981,241.240677,150.916901,497.751709,241.157700,57.504707,196.550049,255.041122,40.860180,74.560165,318.628479,-9.196872,61.790905,265.520142,205.936295,29.841648,622.736755,176.650925,814.155579,635.153320,137.061813,501.237152,657.550354,86.848648,370.495331,642.006897,58.330349,73.556137,578.495972,10.622099,48.881378,598.795593,228.146835,33.974682
1218,0,359.112823,208.131805,1692.138672,525.385925,216.019302,1675.858276,368.316101,85.581329,1699.800049,506.980408,65.211334,1685.157837,424.270508,35.557541,1523.158325,404.979065,26.006353,1163.066406,425.237366,177.878647,1426.707642,418.078857,223.450668,1261.844116,532.172913,-27.446821,1343.354004,407.575287,40.305561,1123.484131,413.981995,54.337624,1025.546387,265.895752,96.788170,1507.783447,169.012283,124.981209,1356.339966,149.807419,116.143036,1141.996704,182.452911,256.146271,1018.405090,238.721069,307.110229,972.849915,206.231766,245.472488,927.267151,211.829163,344.555756,885.212463,588.912109,110.160172,1483.775757,665.120667,146.845078,1241.387207,653.768311,173.661774,1115.664063,642.663696,258.134979,1059.687256,574.109863,392.432007,990.834778,540.991028,324.850189,951.365112,578.355408,410.451019,899.251587,307.045105,235.032761,979.082458,555.294006,213.730179,978.188538,342.569855,54.264683,1022.340759,473.424316,43.749817,1032.188843,231.152466,185.938248,672.552490,241.533554,150.915771,497.773315,241.555511,57.743744,196.575790,255.052628,40.841976,74.586586,318.614288,-9.121878,61.866795,265.585815,205.863800,29.713913,622.941895,176.741043,814.065125,636.735352,139.135956,502.698242,657.944702,86.774429,370.487183,641.616760,57.797729,72.860893,578.526001,10.598907,48.934063,598.808777,228.142685,33.990696
1219,0,360.039246,208.140640,1691.609863,525.666626,215.802841,1675.505981,368.617035,85.390434,1699.898315,507.224426,65.234261,1685.151855,424.458496,35.367851,1523.077515,405.376831,26.010077,1162.895996,425.516083,177.678894,1426.668823,418.355743,223.496826,1261.976318,532.521851,-27.368822,1343.215454,407.984833,40.396084,1123.326538,414.439606,54.532448,1025.482056,266.096954,96.592033,1507.638672,169.248901,125.015976,1356.183594,150.187119,116.458878,1141.734985,183.225937,256.891510,1018.822937,239.029724,308.141449,973.713623,209.466278,246.233093,927.751099,212.640396,345.005371,885.501892,589.159302,109.950844,1483.703613,665.211853,146.990036,1241.436768,653.821716,173.980957,1115.691284,642.418884,258.475800,1059.812622,574.256348,392.964355,991.108826,540.700012,325.675110,951.583679,578.332581,410.850250,899.545044,307.316193,235.179352,978.958191,555.852478,213.969376,978.200317,342.959717,54.477238,1022.252441,473.844696,43.905849,1032.133911,231.374008,185.986328,672.610229,241.628311,150.968109,497.815247,241.644638,57.769440,196.619125,255.083206,40.839027,74.589844,318.604858,-9.108384,61.881031,265.371460,205.898743,29.940170,623.528381,176.957367,814.160645,636.931335,139.145340,502.629639,657.999939,86.984283,370.501770,641.386841,57.933701,73.042694,578.548462,10.940251,48.671188,598.794312,228.146988,33.970150
1220,0,360.146210,208.233185,1691.553101,525.943848,216.007050,1675.266235,368.816376,85.859184,1699.754272,507.442230,65.429565,1685.242920,424.703613,35.135006,1522.941162,405.778900,26.066299,1162.702515,425.778656,177.454651,1426.656738,418.786438,223.354935,1261.925293,532.923828,-27.573805,1343.099731,408.459747,40.448650,1123.219482,414.967987,54.644176,1025.451660,266.329712,96.371124,1507.481323,169.624741,124.941589,1356.005493,150.645645,116.706520,1141.479614,184.110214,257.125458,1018.887390,239.489548,309.331116,974.591492,211.713272,246.944382,928.144470,213.482010,345.460876,885.841003,589.436584,109.839806,1483.693970,665.362732,147.340134,1241.440186,653.819641,174.374893,1115.769775,642.453674,258.965332,1059.954346,574.459290,393.750183,991.616272,540.677307,325.966309,951.881775,578.362610,411.331177,899.730469,307.779297,235.389954,978.978882,556.234619,214.158051,978.237976,343.470276,54.637215,1022.190796,474.312408,44.173542,1032.051025,232.219589,185.853455,672.395691,242.883240,150.887817,497.319153,241.785370,57.673088,196.703415,255.112381,40.926003,74.532700,318.704163,-9.092513,61.830906,265.258667,205.809067,29.892885,624.053223,177.208572,814.131287,636.102051,137.401764,501.227081,658.304932,86.738602,370.665009,641.952393,58.290707,73.300690,578.589783,10.897408,48.698879,598.770081,228.087830,33.986893
